1 2 3 	0.8824849158117145	0.4309783968637918
1 2 4 	0.8857958134570564	0.4343981983484861
1 2 5 	0.8757596549696138	0.4075402452247894
1 2 6 	0.8716319240236119	0.3983651680707315
1 2 7 	0.8857576945696922	0.3949453665860372
1 2 8 	0.8896077021934697	0.4260572191175244
1 2 9 	0.8922324598662572	0.44390691467178245
1 2 10 	0.8857958134570564	0.4343981983484861
1 2 11 	0.8995295040188198	0.46025523396446744
1 2 12 	0.8817824391731469	0.4188005671865877
1 2 13 	0.8811562003093075	0.41704896154808574
1 2 14 	0.8819948158313184	0.421136041371257
1 3 4 	0.8731185606308132	0.4105429977479356
1 3 5 	0.8743002461391013	0.40929185086329134
1 3 6 	0.8722309351107626	0.4089582116940529
1 3 7 	0.8925428565205079	0.4022020185169739
1 3 8 	0.8631913132501252	0.3916923846859621
1 3 9 	0.89964930623625	0.4607556927183251
1 3 10 	0.8787220370733407	0.4265576778713821
1 3 11 	0.9082478381145309	0.48602885978813914
1 3 12 	0.8873042322856085	0.4430728167486863
1 3 13 	0.8689908296848112	0.3953624155475853
1 3 14 	0.8706408329521445	0.39728084077070647
1 4 5 	0.8857958134570564	0.4343981983484861
1 4 6 	0.8857958134570564	0.4343981983484861
1 4 7 	0.8735215317258054	0.37334223037784636
1 4 8 	0.8857958134570564	0.4343981983484861
1 4 9 	0.8862804678821146	0.4286429226791225
1 4 10 	0.8857958134570564	0.4343981983484861
1 4 11 	0.886149774554009	0.4303111185253149
1 4 12 	0.8711744973752423	0.3992826757861373
1 4 13 	0.8680487486113834	0.3942780882475603
1 4 14 	0.8712779629266593	0.4001167737092335
1 5 6 	0.8857958134570564	0.4343981983484861
1 5 7 	0.873183907294866	0.3711735757777963
1 5 8 	0.8857958134570564	0.4343981983484861
1 5 9 	0.8866126467577163	0.42772541496371674
1 5 10 	0.8700254851989806	0.4022854283092835
1 5 11 	0.9082478381145309	0.48602885978813914
1 5 12 	0.868566076368468	0.39119192593210445
1 5 13 	0.874142325034307	0.4089582116940529
1 5 14 	0.8693665730031148	0.3945283176244891
1 6 7 	0.8724324206582588	0.3725081324547502
1 6 8 	0.8857958134570564	0.4343981983484861
1 6 9 	0.8858502690104337	0.4275585953790975
1 6 10 	0.8661700320198654	0.3931937609475352
1 6 11 	0.9082478381145309	0.48602885978813914
1 6 12 	0.8696334052146638	0.398031528901493
1 6 13 	0.8674388464135573	0.3944449078321795
