1 2 3 	16692	0.9088533159098334	0.44574290484140233	0.8714472394642274	0.31385642737896496
1 2 4 	16673	0.9078187956005662	0.44323873121869783	0.8709572035282588	0.31552587646076796
1 2 5 	16643	0.9061853424806708	0.4373956594323873	0.8691604050963737	0.31302170283806346
1 2 6 	16684	0.9084177284111946	0.44574290484140233	0.871229445714908	0.31469115191986646
1 2 7 	16731	0.9109768049656974	0.43906510851419034	0.8755853207012959	0.3121869782971619
1 2 8 	16781	0.91369922683219	0.44073455759599334	0.8783077425677883	0.3121869782971619
1 2 9 	16647	0.9064031362299902	0.44323873121869783	0.8725906566481542	0.32303839732888145
1 2 10 	16436	0.8949145159533921	0.4056761268781302	0.8591418926276816	0.3030050083472454
1 2 11 	16799	0.9146792987041272	0.4582637729549249	0.8827725144288359	0.3347245409015025
1 2 12 	16749	0.9119568768376347	0.4515859766277129	0.8790700206904062	0.332220367278798
1 2 13 	16744	0.9116846346509855	0.44323873121869783	0.8788522269410868	0.32637729549248745
1 2 14 	16737	0.9113034955896766	0.44741235392320533	0.8777632581944899	0.3280467445742905
1 3 4 	16774	0.913318087770881	0.4666110183639399	0.8750952847653273	0.32470784641068445
1 3 5 	16791	0.9142437112054884	0.4732888146911519	0.877327670695851	0.328881469115192
1 3 6 	16804	0.9149515408907765	0.4666110183639399	0.8769465316345421	0.31969949916527546
1 3 7 	16879	0.9190351736905151	0.4699499165275459	0.8833169988021343	0.3297161936560935
1 3 8 	16906	0.920505281498421	0.4749582637729549	0.8845693128607209	0.330550918196995
1 3 9 	16838	0.9168027877599912	0.4699499165275459	0.8833169988021343	0.33889816360601
1 3 10 	16796	0.9145159533921376	0.4515859766277129	0.8806490253729718	0.3297161936560935
1 3 11 	16891	0.9196885549384732	0.48664440734557596	0.8862027659806163	0.34557595993322204
1 3 12 	16849	0.9174017205706196	0.48414023372287146	0.8833169988021343	0.34390651085141904
1 3 13 	16855	0.9177284111945987	0.4774624373956594	0.8836981378634433	0.34140233722871455
1 3 14 	16842	0.9170205815093107	0.4782971619365609	0.8828269628661657	0.33889816360601
1 4 5 	16785	0.9139170205815094	0.4666110183639399	0.8773821191331809	0.32637729549248745
1 4 6 	16640	0.9060219971686813	0.4557595993322204	0.8657846019819231	0.31636060100166946
1 4 7 	16827	0.916203854949363	0.4657762938230384	0.8808668191222911	0.32637729549248745
1 4 8 	16861	0.9180551018185779	0.4716193656093489	0.8825547206795165	0.330550918196995
1 4 9 	16839	0.9168572361973212	0.4716193656093489	0.8844604159860612	0.34557595993322204
1 4 10 	16762	0.9126647065229228	0.44991652754590983	0.880213437874333	0.3313856427378965
1 4 11 	16872	0.9186540346292061	0.4766277128547579	0.8858760753566373	0.34974958263772954
1 4 12 	16806	0.9150604377654361	0.4791318864774624	0.88130240662093	0.34557595993322204
1 4 13 	16855	0.9177284111945987	0.4724540901502504	0.884514864423391	0.34307178631051755
1 4 14 	16814	0.9154960252640749	0.4757929883138564	0.8815746488075792	0.34724540901502504
1 5 6 	16792	0.9142981596428182	0.4590984974958264	0.8772732222585212	0.31719532554257096
1 5 7 	16839	0.9168572361973212	0.4674457429048414	0.8812479581836001	0.328881469115192
1 5 8 	16878	0.9189807252531852	0.4766277128547579	0.8833169988021343	0.330550918196995
1 5 9 	16844	0.9171294783839704	0.4724540901502504	0.8850593487966896	0.34474123539232054
1 5 10 	16762	0.9126647065229228	0.44490818030050083	0.879832298813024	0.332220367278798
1 5 11 	16870	0.9185451377545465	0.48831385642737896	0.8862572144179462	0.34974958263772954
1 5 12 	16848	0.9173472721332898	0.48497495826377296	0.8840248284874224	0.34724540901502504
1 5 13 	16804	0.9149515408907765	0.46160267111853087	0.8814113034955897	0.3280467445742905
1 5 14 	16840	0.916911684634651	0.48080133555926546	0.8834258956767941	0.34140233722871455
1 6 7 	16858	0.9178917565065883	0.4666110183639399	0.8819013394315584	0.3280467445742905
1 6 8 	16885	0.9193618643144942	0.4724540901502504	0.8833714472394643	0.3330550918196995
1 6 9 	16859	0.9179462049439181	0.4757929883138564	0.885277142546009	0.34891485809682804
1 6 10 	16796	0.9145159533921376	0.4532554257095159	0.88130240662093	0.3297161936560935
1 6 11 	16892	0.9197430033758032	0.4774624373956594	0.8874550800392029	0.34808013355592654
1 6 12 	16822	0.9159316127627137	0.4774624373956594	0.8817924425568986	0.34056761268781305
1 6 13 	16858	0.9178917565065883	0.4691151919866444	0.8850049003593596	0.3397328881469115
1 6 14 	16827	0.916203854949363	0.4732888146911519	0.8821735816182076	0.34223706176961605
1 7 8 	16777	0.9134814330828706	0.4507512520868113	0.8747685941413481	0.3030050083472454
1 7 9 	16851	0.9175106174452793	0.4666110183639399	0.8860938691059567	0.3363939899833055
1 7 10 	16789	0.9141348143308287	0.44574290484140233	0.882391375367527	0.327212020033389
1 7 11 	16906	0.920505281498421	0.4741235392320534	0.8885984972231297	0.337228714524207
1 7 12 	16869	0.9184906893172166	0.4782971619365609	0.8861483175432865	0.3397328881469115
1 7 13 	16874	0.9187629315038658	0.46160267111853087	0.8870739409778939	0.335559265442404
1 7 14 	16869	0.9184906893172166	0.4716193656093489	0.8863661112926059	0.3347245409015025
1 8 9 	16891	0.9196885549384732	0.4716193656093489	0.8882718065991506	0.3363939899833055
1 8 10 	16832	0.9164760971360122	0.44991652754590983	0.8844059675487314	0.32554257095158595
1 8 11 	16957	0.9232821518022433	0.48414023372287146	0.8913209190896221	0.34223706176961605
1 8 12 	16901	0.9202330393117718	0.48330550918196996	0.8876728737885222	0.34307178631051755
1 8 13 	16912	0.9208319721224001	0.4707846410684474	0.8887618425351193	0.34056761268781305
1 8 14 	16900	0.9201785908744419	0.4782971619365609	0.8877273222258522	0.33889816360601
1 9 10 	16693	0.9089077643471632	0.44991652754590983	0.8770554285092018	0.3363939899833055
1 9 11 	16891	0.9196885549384732	0.48247078464106846	0.8888162909724491	0.34724540901502504
1 9 12 	16880	0.919089622127845	0.4757929883138564	0.8893063269084177	0.35392320534223703
1 9 13 	16914	0.9209408689970597	0.48247078464106846	0.8901230534683655	0.3555926544240401
1 9 14 	16867	0.9183817924425569	0.4757929883138564	0.8881629097244909	0.35141903171953254
1 10 11 	16848	0.9173472721332898	0.46494156928213687	0.8870194925405641	0.34390651085141904
1 10 12 	16792	0.9142981596428182	0.4549248747913189	0.8836981378634433	0.34056761268781305
1 10 13 	16819	0.9157682674507241	0.44991652754590983	0.8848960034847	0.3397328881469115
1 10 14 	16793	0.9143526080801481	0.4582637729549249	0.8829903081781553	0.3380634390651085
1 11 12 	16918	0.9211586627463791	0.48330550918196996	0.8898508112817162	0.34474123539232054
1 11 13 	16916	0.9210497658717195	0.49248747913188645	0.8897419144070565	0.3622704507512521
1 11 14 	16910	0.9207230752477404	0.48414023372287146	0.8894696722204073	0.34808013355592654
1 12 13 	16898	0.9200696939997822	0.48330550918196996	0.8889251878471088	0.34724540901502504
1 12 14 	16709	0.9097789393444408	0.46410684474123537	0.8759664597626048	0.335559265442404
1 13 14 	16878	0.9189807252531852	0.48580968280467446	0.8875639769138626	0.34641068447412354
2 3 4 	16650	0.9065664815419797	0.4540901502504174	0.8682347816617663	0.31636060100166946
2 3 5 	16652	0.9066753784166395	0.4565943238731219	0.8689426113470543	0.32053422370617696
2 3 6 	16684	0.9084177284111946	0.46243739565943237	0.8704671675922901	0.31886477462437396
2 3 7 	16777	0.9134814330828706	0.4557595993322204	0.8781988456931286	0.31969949916527546
2 3 8 	16829	0.9163127518240226	0.4565943238731219	0.8805401284983121	0.31636060100166946
2 3 9 	16824	0.9160405096373734	0.4607679465776294	0.8822280300555374	0.3330550918196995
2 3 10 	16604	0.9040618534248067	0.41485809682804675	0.8692693019710335	0.3055091819699499
2 3 11 	16804	0.9149515408907765	0.4724540901502504	0.8813568550582598	0.3330550918196995
2 3 12 	16748	0.9119024284003049	0.46243739565943237	0.8774910160078406	0.330550918196995
2 3 13 	16762	0.9126647065229228	0.46243739565943237	0.8783077425677883	0.332220367278798
2 3 14 	16748	0.9119024284003049	0.4590984974958264	0.8772732222585212	0.327212020033389
