1 2 3 	0.8865200723169749	0.42672449745600133
1 2 4 	0.8805680803328323	0.40970889982483943
1 2 5 	0.8790160970615783	0.40845775294019515
1 2 6 	0.8817987758391601	0.4135457502710818
1 2 7 	0.8890250277723323	0.42205354908666276
1 2 8 	0.8917586965518743	0.4308949870714822
1 2 9 	0.8918240432159271	0.43715072149470346
1 2 10 	0.8584427889956218	0.34189673867712067
1 2 11 	0.8924720643011175	0.43898573692551507
1 2 12 	0.8864002700995448	0.4251397114021186
1 2 13 	0.8861225467773204	0.4227208274251397
1 2 14 	0.8871354200701388	0.42630744849445323
1 3 4 	0.8973077174410247	0.4529985820335307
1 3 5 	0.8966978152431985	0.4575861206105597
1 3 6 	0.8986745518307957	0.4555008758028192
1 3 7 	0.9075834803633275	0.46859621319542916
1 3 8 	0.9098869502711887	0.4781049295187255
1 3 9 	0.9012557450608814	0.45983818500291934
1 3 10 	0.8911487943540483	0.4322295437484361
1 3 11 	0.908776056982291	0.4824422387188256
1 3 12 	0.9054433771155983	0.4732671615647677
1 3 13 	0.9051656537933739	0.471015097172408
1 3 14 	0.9059116948746433	0.47443489865710237
1 4 5 	0.8933106798231284	0.443573275502544
1 4 6 	0.8776056982291054	0.40837434314788557
1 4 7 	0.9038587205123179	0.4523313036950538
1 4 8 	0.9062438737502451	0.4640920844107098
1 4 9 	0.8995403951294954	0.4556676953874385
1 4 10 	0.8859864078938771	0.4153807657018934
1 4 11 	0.9075671436973143	0.4751021769955793
1 4 12 	0.8990557407044371	0.45625156393360583
1 4 13 	0.9020126772528262	0.4578363499874885
1 4 14 	0.9000795051079309	0.4576695304028693
1 5 6 	0.8944488008887146	0.4459087496872133
1 5 7 	0.9046864449236534	0.4611727416798732
1 5 8 	0.9075889259186651	0.47393443990324463
1 5 9 	0.8990993051471389	0.4565852031028443
1 5 10 	0.8850170990437605	0.41721578113270497
1 5 11 	0.9060478337580866	0.4761030945032947
1 5 12 	0.9014681217190529	0.4647593627491868
1 5 13 	0.8960879130453724	0.4463257986487614
1 5 14 	0.9022304994663356	0.4655100508799733
1 6 7 	0.9054597137816115	0.45625156393360583
1 6 8 	0.9078394214642009	0.46968054049545416
1 6 9 	0.8999923762225271	0.4552506464258904
1 6 10 	0.8875275000544556	0.41946784552506466
1 6 11 	0.9085691258794572	0.47743765118024856
1 6 12 	0.9007765361911608	0.45983818500291934
