1 3 7 8 9 11 12 	17018	0.9266035064793641	0.501669449081803	0.8957856909506697	0.3555926544240401
1 4 7 8 9 11 13 	17013	0.9263312642927148	0.496661101836394	0.8950778612653817	0.3589315525876461
1 6 7 8 9 11 12 	17009	0.9261134705433954	0.48914858096828046	0.8952956550147011	0.35392320534223703
1 7 8 9 11 12 13 	17024	0.9269301971033431	0.4974958263772955	0.896439072198628	0.3622704507512521
1 7 8 9 11 13 14 	17026	0.9270390939780029	0.496661101836394	0.8964935206359578	0.3597662771285476
6 8 10 	16864	0.9182184471305673	0.4682804674457429	0.8849504519220298	0.3313856427378965
7 9 11 	16943	0.9225198736796254	0.48497495826377296	0.8918109550255907	0.3547579298831386
8 9 11 	17023	0.9268757486660133	0.49248747913188645	0.8960034846999891	0.3555926544240401
7 8 9 11 	16966	0.9237721877382119	0.48080133555926546	0.8921920940868997	0.3397328881469115
7 8 9 11 12 	16990	0.9250789502341282	0.48831385642737896	0.8940433409561146	0.34641068447412354
7 8 9 11 13 	16995	0.9253511924207776	0.48330550918196996	0.8941522378307742	0.34891485809682804
7 8 9 11 14 	16995	0.9253511924207776	0.48580968280467446	0.8944244800174235	0.34641068447412354
3 7 8 9 11 14 	17006	0.9259501252314059	0.493322203672788	0.8949689643907219	0.35141903171953254
1 3 6 7 8 9 11 13 	17014	0.9263857127300447	0.49165275459098495	0.8956223456386802	0.3572621035058431
1 3 5 7 8 9 11 12 13 14 	17010	0.9261679189807253	0.4974958263772955	0.8954045518893607	0.3580968280467446
1 2 3 4 5 6 7 8 9 10 11 12 13 14 	16996	0.9254056408581074	0.48998330550918195	0.8945333768920832	0.35392320534223703
