1 2 	0.841632359668039	0.29118358495287344
1 3 	0.842857609619029	0.2931854199683043
2 3 	0.842857609619029	0.2931854199683043
1 4 	0.841632359668039	0.29118358495287344
2 4 	0.8088283343135333	0.24797731253649177
3 4 	0.842857609619029	0.2931854199683043
1 5 	0.841632359668039	0.29118358495287344
2 5 	0.8253065847655144	0.268412711652348
3 5 	0.842857609619029	0.2931854199683043
4 5 	0.8253065847655144	0.268412711652348
1 6 	0.841632359668039	0.29118358495287344
2 6 	0.8198446927617679	0.2612394695137209
3 6 	0.842857609619029	0.2931854199683043
4 6 	0.8198446927617679	0.2612394695137209
5 6 	0.8253065847655144	0.268412711652348
1 7 	0.8471378161144874	0.2525648511135207
2 7 	0.8471378161144874	0.2525648511135207
3 7 	0.8471378161144874	0.2525648511135207
4 7 	0.8471378161144874	0.2525648511135207
5 7 	0.8471378161144874	0.2525648511135207
6 7 	0.8471378161144874	0.2525648511135207
1 8 	0.841632359668039	0.29118358495287344
2 8 	0.8541571369448256	0.2698306781216115
3 8 	0.842857609619029	0.2931854199683043
4 8 	0.8541571369448256	0.2698306781216115
5 8 	0.8541571369448256	0.2698306781216115
6 8 	0.8541571369448256	0.2698306781216115
7 8 	0.8471378161144874	0.2525648511135207
1 9 	0.8634363632403232	0.32413045291517223
2 9 	0.8634363632403232	0.32413045291517223
3 9 	0.8634363632403232	0.32413045291517223
4 9 	0.8634363632403232	0.32413045291517223
5 9 	0.8634363632403232	0.32413045291517223
6 9 	0.8634363632403232	0.32413045291517223
7 9 	0.8634363632403232	0.32413045291517223
8 9 	0.8634363632403232	0.32413045291517223
1 10 	0.841632359668039	0.29118358495287344
2 10 	0.8098466531616895	0.2340478772207857
3 10 	0.842857609619029	0.2931854199683043
4 10 	0.8088283343135333	0.24797731253649177
5 10 	0.8253065847655144	0.268412711652348
6 10 	0.8198446927617679	0.2612394695137209
7 10 	0.8471378161144874	0.2525648511135207
8 10 	0.8541571369448256	0.2698306781216115
9 10 	0.8634363632403232	0.32413045291517223
1 11 	0.8711309329325405	0.3361414630077571
2 11 	0.8711309329325405	0.3361414630077571
3 11 	0.8711309329325405	0.3361414630077571
4 11 	0.8711309329325405	0.3361414630077571
5 11 	0.8711309329325405	0.3361414630077571
6 11 	0.8711309329325405	0.3361414630077571
7 11 	0.8711309329325405	0.3361414630077571
8 11 	0.8711309329325405	0.3361414630077571
9 11 	0.8711309329325405	0.3361414630077571
10 11 	0.8711309329325405	0.3361414630077571
1 12 	0.841632359668039	0.29118358495287344
2 12 	0.8434675118168551	0.29193427308366005
3 12 	0.842857609619029	0.2931854199683043
4 12 	0.8434675118168551	0.29193427308366005
5 12 	0.8434675118168551	0.29193427308366005
6 12 	0.8434675118168551	0.29193427308366005
7 12 	0.8471378161144874	0.2525648511135207
8 12 	0.8434675118168551	0.29193427308366005
9 12 	0.8634363632403232	0.32413045291517223
10 12 	0.8434675118168551	0.29193427308366005
11 12 	0.8711309329325405	0.3361414630077571
1 13 	0.8504432682044915	0.30661439653015266
