1 2 3 	16702	0.9093978002831319	0.44824707846410683	0.8718283785255363	0.3121869782971619
1 2 4 	16680	0.9081999346618752	0.44240400667779634	0.8713927910268975	0.31385642737896496
1 2 5 	16659	0.9070565174779484	0.44073455759599334	0.8698137863443319	0.3105175292153589
1 2 6 	16698	0.9091800065338125	0.44574290484140233	0.8718828269628661	0.31302170283806346
1 2 7 	16749	0.9119568768376347	0.43989983305509184	0.876293150386584	0.3121869782971619
1 2 8 	16807	0.9151148862027659	0.44240400667779634	0.8793967113143852	0.31302170283806346
1 2 9 	16653	0.9067298268539693	0.44073455759599334	0.8731895894587826	0.32136894824707846
1 2 10 	16426	0.8943700315800936	0.4056761268781302	0.858978547315692	0.3030050083472454
1 2 11 	16818	0.9157138190133943	0.4590984974958264	0.8836981378634433	0.333889816360601
1 2 12 	16766	0.9128825002722422	0.4540901502504174	0.8798867472503539	0.3313856427378965
1 2 13 	16766	0.9128825002722422	0.44824707846410683	0.8798867472503539	0.32554257095158595
1 2 14 	16756	0.9123380158989437	0.4507512520868113	0.8787433300664271	0.328881469115192
1 3 4 	16782	0.9137536752695198	0.4682804674457429	0.875530872263966	0.327212020033389
1 3 5 	16807	0.9151148862027659	0.4749582637729549	0.8783077425677883	0.330550918196995
1 3 6 	16811	0.9153326799520853	0.4674457429048414	0.877327670695851	0.32303839732888145
1 3 7 	16886	0.919416312751824	0.4707846410684474	0.8835892409887837	0.3297161936560935
1 3 8 	16925	0.9215398018076881	0.4766277128547579	0.8853860394206686	0.330550918196995
1 3 9 	16860	0.9180006533812479	0.4757929883138564	0.8848415550473702	0.34307178631051755
1 3 10 	16815	0.9155504737014047	0.4574290484140234	0.8817924425568986	0.3313856427378965
1 3 11 	16902	0.9202874877491016	0.48580968280467446	0.8870194925405641	0.34808013355592654
1 3 12 	16854	0.9176739627572689	0.48497495826377296	0.8835347925514537	0.34557595993322204
1 3 13 	16871	0.9185995861918763	0.4757929883138564	0.8845693128607209	0.34390651085141904
1 3 14 	16850	0.9174561690079495	0.47996661101836396	0.8833169988021343	0.34056761268781305
1 4 5 	16785	0.9139170205815094	0.46494156928213687	0.8775999128825003	0.3280467445742905
1 4 6 	16660	0.9071109659152782	0.4565943238731219	0.8669280191658499	0.31886477462437396
1 4 7 	16844	0.9171294783839704	0.4666110183639399	0.881683545682239	0.328881469115192
1 4 8 	16878	0.9189807252531852	0.4724540901502504	0.8833714472394643	0.3297161936560935
1 4 9 	16852	0.9175650658826092	0.4699499165275459	0.8855493847326582	0.34390651085141904
1 4 10 	16773	0.9132636393335511	0.4515859766277129	0.8808123706849613	0.330550918196995
1 4 11 	16888	0.9195252096264838	0.4782971619365609	0.886692801916585	0.35058430717863104
1 4 12 	16827	0.916203854949363	0.48080133555926546	0.8826091691168464	0.34891485809682804
1 4 13 	16871	0.9185995861918763	0.4741235392320534	0.8853860394206686	0.34641068447412354
1 4 14 	16830	0.9163672002613525	0.4749582637729549	0.882391375367527	0.34724540901502504
1 5 6 	16797	0.9145704018294675	0.4590984974958264	0.8777088097571599	0.32053422370617696
1 5 7 	16836	0.9166938908853316	0.4657762938230384	0.8810846128716106	0.3280467445742905
1 5 8 	16891	0.9196885549384732	0.4757929883138564	0.8839159316127627	0.328881469115192
1 5 9 	16868	0.9184362408798867	0.4749582637729549	0.8863116628552761	0.34557595993322204
1 5 10 	16775	0.9133725362082108	0.4507512520868113	0.8803767831863225	0.3313856427378965
1 5 11 	16884	0.9193074158771644	0.48747913188647746	0.8869650441032343	0.34974958263772954
1 5 12 	16853	0.917619514319939	0.48580968280467446	0.8840248284874224	0.34891485809682804
1 5 13 	16815	0.9155504737014047	0.46494156928213687	0.8819557878688882	0.3330550918196995
1 5 14 	16845	0.9171839268213002	0.48247078464106846	0.8835892409887837	0.34390651085141904
1 6 7 	16864	0.9182184471305673	0.4666110183639399	0.882336926930197	0.328881469115192
1 6 8 	16899	0.920124142437112	0.4741235392320534	0.8840792769247523	0.3330550918196995
1 6 9 	16869	0.9184906893172166	0.4741235392320534	0.8859849722312969	0.34724540901502504
1 6 10 	16810	0.9152782315147555	0.4549248747913189	0.8820646847435478	0.3297161936560935
1 6 11 	16904	0.9203963846237613	0.47996661101836396	0.8878906675378416	0.34891485809682804
1 6 12 	16843	0.9170750299466406	0.47996661101836396	0.883099205052815	0.34474123539232054
1 6 13 	16876	0.9188718283785255	0.4724540901502504	0.8858760753566373	0.34474123539232054
1 6 14 	16840	0.916911684634651	0.4749582637729549	0.8829358597408254	0.34390651085141904
1 7 8 	16785	0.9139170205815094	0.4524207011686144	0.8752041816399869	0.3021702838063439
1 7 9 	16865	0.9182728955678972	0.4657762938230384	0.8869105956659044	0.337228714524207
1 7 10 	16798	0.9146248502667973	0.44657762938230383	0.8827725144288359	0.327212020033389
1 7 11 	16910	0.9207230752477404	0.4732888146911519	0.8888162909724491	0.33889816360601
1 7 12 	16880	0.919089622127845	0.4749582637729549	0.8864750081672657	0.34056761268781305
1 7 13 	16879	0.9190351736905151	0.4599332220367279	0.8872917347272133	0.3397328881469115
1 7 14 	16876	0.9188718283785255	0.4691151919866444	0.8864205597299357	0.335559265442404
1 8 9 	16913	0.9208864205597299	0.4724540901502504	0.8893607753457475	0.3363939899833055
1 8 10 	16859	0.9179462049439181	0.4540901502504174	0.8855493847326582	0.327212020033389
1 8 11 	16973	0.9241533267995209	0.48414023372287146	0.8920287487749101	0.34223706176961605
1 8 12 	16929	0.9217575955570075	0.48330550918196996	0.8887618425351193	0.34390651085141904
1 8 13 	16934	0.9220298377436568	0.4724540901502504	0.8896330175323969	0.34390651085141904
1 8 14 	16922	0.9213764564956985	0.47996661101836396	0.88848960034847	0.3397328881469115
1 9 10 	16699	0.9092344549711423	0.4507512520868113	0.8774910160078406	0.3363939899833055
